audio,blackFrames,distribution
-24.486986,0.0,71.98017519594283
-22.075485,0.0,71.96864914707238
-25.637175,0.0,71.95712309820193
-24.288286,0.0,71.94559704933148
-27.431035,0.0,71.93407100046105
-24.328648,0.0,71.9225449515906
-28.101259,0.0,71.91101890272014
-36.259019,0.0,71.8994928538497
-29.563841,0.0,71.88796680497924
-26.139230,0.0,71.8764407561088
-35.423260,0.0,71.86491470723836
-26.807820,0.0,71.8533886583679
-27.757383,0.0,71.84186260949747
-21.502530,0.0,71.83033656062702
-20.246379,0.0,71.81881051175657
-20.683299,0.0,71.80728446288612
-20.395911,0.0,71.79575841401567
-23.603658,0.0,71.78423236514523
-29.257786,0.0,71.77270631627478
-35.290961,0.0,71.76118026740433
-36.967786,0.0,71.74965421853389
-36.124428,0.0,71.73812816966344
-35.371582,0.0,71.72660212079299
-35.700983,0.0,71.71507607192254
-36.105741,0.0,71.70355002305209
-35.291850,0.0,71.69202397418165
-35.726418,0.0,71.6804979253112
-36.804529,0.0,71.66897187644075
-34.900346,0.0,71.65744582757031
-26.429726,0.0,71.64591977869986
-26.043259,0.0,71.63439372982941
-21.896417,0.0,71.62286768095896
-22.653314,0.0,71.61134163208851
-23.388588,0.0,71.59981558321807
-22.375303,0.0,71.58828953434762
-23.595006,0.0,71.57676348547717
-24.064116,0.0,71.56523743660674
-24.033305,0.0,71.55371138773629
-23.552466,0.0,71.54218533886583
-23.689054,0.0,71.53065928999538
-24.511362,0.0,71.51913324112493
-22.382955,0.0,71.5076071922545
-30.166901,0.0,71.49608114338405
-34.182032,0.0,71.4845550945136
-25.308283,0.0,71.47302904564316
-22.755748,0.0,71.46150299677271
-23.528322,0.0,71.44997694790226
-23.564521,0.0,71.4384508990318
-23.130016,0.0,71.42692485016136
-23.052571,0.0,71.41539880129092
-25.539702,0.0,71.40387275242047
-29.757825,0.0,71.39234670355002
-30.835865,0.0,71.38082065467958
-31.453024,0.0,71.36929460580913
-28.953739,0.0,71.35776855693868
-26.707837,0.0,71.34624250806823
-32.222503,0.0,71.33471645919778
-32.981443,0.0,71.32319041032734
-25.074311,0.0,71.31166436145689
-25.673799,0.0,71.30013831258644
-23.375544,0.0,71.288612263716
-24.939184,0.0,71.27708621484555
-24.350346,0.0,71.2655601659751
-26.048855,0.0,71.25403411710465
-23.561196,0.0,71.2425080682342
-21.806600,0.0,71.23098201936376
-21.666233,0.0,71.21945597049331
-30.308356,0.0,71.20792992162286
-36.604030,0.0,71.19640387275243
-37.238186,0.0,71.18487782388198
-38.785177,0.0,71.17335177501153
-36.479062,0.0,71.16182572614107
-37.918414,0.0,71.15029967727062
-38.017816,0.0,71.13877362840019
-35.257967,0.0,71.12724757952974
-36.201690,0.0,71.11572153065929
-37.037692,0.0,71.10419548178885
-28.686781,0.0,71.0926694329184
-28.000073,0.0,71.08114338404795
-35.271302,0.0,71.0696173351775
-28.327240,0.0,71.05809128630705
-22.483526,0.0,71.04656523743661
-21.807252,0.0,71.03503918856616
-21.819834,0.0,71.02351313969571
-23.522814,0.0,71.01198709082527
-24.028010,0.0,71.00046104195482
-25.154395,0.0,70.98893499308437
-23.172802,0.0,70.97740894421392
-21.246175,0.0,70.96588289534347
-22.626947,0.0,70.95435684647302
-23.014340,0.0,70.94283079760258
-23.373970,0.0,70.93130474873213
-22.712034,0.0,70.91977869986168
-23.158807,0.0,70.90825265099124
-24.107785,0.0,70.8967266021208
-25.651650,0.0,70.88520055325034
-33.098329,0.0,70.87367450437989
-35.925082,0.0,70.86214845550944
-36.793108,0.0,70.850622406639
-38.151285,0.0,70.83909635776855
-37.155490,0.0,70.8275703088981
-37.243438,0.0,70.81604426002767
-36.578082,0.0,70.80451821115722
-37.835612,0.0,70.79299216228677
-37.229807,0.0,70.78146611341631
-37.703141,0.0,70.76994006454586
-36.063005,0.0,70.75841401567543
-27.871320,0.0,70.74688796680498
-23.403556,0.0,70.73536191793453
-22.935637,0.0,70.72383586906409
-20.448026,0.0,70.71230982019364
-21.501382,0.0,70.70078377132319
-23.326014,0.0,70.68925772245274
-25.846607,0.0,70.67773167358229
-29.106008,0.0,70.66620562471185
-28.624742,0.0,70.6546795758414
-32.102210,0.0,70.64315352697095
-33.421481,0.0,70.63162747810051
-30.259629,0.0,70.62010142923006
-21.709585,0.0,70.60857538035961
-20.159834,0.0,70.59704933148916
-21.727760,0.0,70.58552328261871
-21.701352,0.0,70.57399723374827
-29.921328,0.0,70.56247118487782
-36.367451,0.0,70.55094513600737
-37.597982,0.0,70.53941908713693
-38.122330,0.0,70.52789303826648
-38.027242,0.0,70.51636698939603
-38.939690,0.0,70.50484094052558
-39.715063,0.0,70.49331489165513
-39.545838,0.0,70.4817888427847
-38.246888,0.0,70.47026279391424
-39.610435,0.0,70.4587367450438
-31.307484,0.0,70.44721069617336
-28.138646,0.0,70.4356846473029
-36.952628,0.0,70.42415859843246
-34.863684,0.0,70.412632549562
-20.837330,0.0,70.40110650069155
-21.485104,0.0,70.38958045182112
-22.685055,0.0,70.37805440295067
-23.487161,0.0,70.36652835408022
-23.382375,0.0,70.35500230520978
-23.118459,0.0,70.34347625633933
-27.120837,0.0,70.33195020746888
-27.304105,0.0,70.32042415859843
-29.254550,0.0,70.30889810972798
-23.331105,0.0,70.29737206085754
-26.181740,0.0,70.28584601198709
-34.485740,0.0,70.27431996311664
-36.802333,0.0,70.2627939142462
-25.893864,0.0,70.25126786537575
-24.607316,0.0,70.2397418165053
-24.303169,0.0,70.22821576763485
-25.888491,0.0,70.2166897187644
-23.466837,0.0,70.20516366989396
-23.082705,0.0,70.19363762102351
-21.742265,0.0,70.18211157215306
-23.113488,0.0,70.17058552328263
-25.415299,0.0,70.15905947441217
-28.153940,0.0,70.14753342554172
-24.930351,0.0,70.13600737667127
-22.007163,0.0,70.12448132780082
-22.080810,0.0,70.11295527893039
-23.461765,0.0,70.10142923005994
-24.159884,0.0,70.08990318118948
-27.550081,0.0,70.07837713231905
-30.400843,0.0,70.0668510834486
-33.016314,0.0,70.05532503457815
-26.342287,0.0,70.0437989857077
-24.483940,0.0,70.03227293683724
-25.938159,0.0,70.02074688796681
-37.406989,0.0,70.00922083909636
-38.842448,0.0,69.9976947902259
-24.730323,0.0,69.98616874135546
-24.513126,0.0,69.97464269248502
-30.497578,0.0,69.96311664361457
-42.655418,0.0,69.95159059474412
-44.785485,0.0,69.94006454587367
-43.642152,0.0,69.92853849700322
-43.571997,0.0,69.91701244813278
-41.858719,0.0,69.90548639926233
-28.080849,0.0,69.89396035039188
-22.226801,0.0,69.88243430152144
-23.579605,0.0,69.87090825265099
-30.870225,0.0,69.85938220378054
-33.417452,0.0,69.84785615491009
-24.014365,0.0,69.83633010603964
-23.196901,0.0,69.8248040571692
-23.718166,0.0,69.81327800829875
-22.507506,0.0,69.8017519594283
-21.407159,0.0,69.79022591055787
-21.959123,0.0,69.77869986168741
-22.856585,0.0,69.76717381281696
-26.302494,0.0,69.75564776394651
-22.368022,0.0,69.74412171507606
-22.227730,0.0,69.73259566620563
-24.237293,0.0,69.72106961733517
-31.438022,0.0,69.70954356846472
-31.754895,0.0,69.69801751959429
-33.785496,0.0,69.68649147072384
-33.194927,0.0,69.67496542185339
-33.379113,0.0,69.66343937298294
-34.226398,0.0,69.65191332411248
-34.101123,0.0,69.64038727524205
-32.790048,0.0,69.6288612263716
-33.997243,0.0,69.61733517750115
-32.459106,0.0,69.60580912863071
-33.330744,0.0,69.59428307976026
-34.240895,0.0,69.58275703088981
-32.566459,0.0,69.57123098201936
-32.425765,0.0,69.55970493314891
-31.932452,0.0,69.54817888427847
-34.043945,0.0,69.53665283540802
-26.302363,0.0,69.52512678653757
-20.634164,0.0,69.51360073766713
-20.717420,0.0,69.50207468879668
-27.929822,0.0,69.49054863992623
-28.057554,0.0,69.47902259105578
-31.792038,0.0,69.46749654218533
-33.349998,0.0,69.4559704933149
-31.710872,0.0,69.44444444444444
-27.008218,0.0,69.43291839557399
-22.160822,0.0,69.42139234670356
-23.259989,0.0,69.4098662978331
-21.709470,0.0,69.39834024896265
-20.219070,0.0,69.3868142000922
-21.383009,0.0,69.37528815122175
-22.625957,0.0,69.36376210235132
-25.755137,0.0,69.35223605348087
-28.717090,0.0,69.34071000461041
-28.045616,0.0,69.32918395573998
-32.366727,0.0,69.31765790686953
-25.645461,0.0,69.30613185799908
-25.837427,0.0,69.29460580912863
-24.065175,0.0,69.28307976025818
-23.504272,0.0,69.27155371138774
-24.066858,0.0,69.26002766251729
-27.511694,0.0,69.24850161364684
-31.729885,0.0,69.2369755647764
-34.735527,0.0,69.22544951590595
-33.494470,0.0,69.2139234670355
-32.414267,0.0,69.20239741816505
-33.201885,0.0,69.1908713692946
-33.737705,0.0,69.17934532042416
-35.505632,0.0,69.16781927155371
-34.414891,0.0,69.15629322268326
-31.636642,0.0,69.14476717381282
-33.139121,0.0,69.13324112494237
-34.289455,0.0,69.12171507607192
-33.116765,0.0,69.11018902720147
-32.478316,0.0,69.09866297833102
-31.220457,0.0,69.08713692946058
-31.459772,0.0,69.07561088059013
-32.209945,0.0,69.06408483171968
-25.530924,0.0,69.05255878284925
-23.378861,0.0,69.0410327339788
-25.225937,0.0,69.02950668510834
-25.233917,0.0,69.0179806362379
-22.894649,0.0,69.00645458736744
-19.143768,0.0,68.99492853849699
-21.067159,0.0,68.98340248962656
-27.952139,0.0,68.9718764407561
-33.075453,0.0,68.96035039188565
-34.656899,0.0,68.94882434301522
-33.840361,0.0,68.93729829414477
-25.444750,0.0,68.92577224527432
-24.604142,0.0,68.91424619640387
-26.669196,0.0,68.90272014753342
-25.305636,0.0,68.89119409866298
-22.813119,0.0,68.87966804979253
-22.019577,0.0,68.86814200092208
-27.937980,0.0,68.85661595205164
-32.628680,0.0,68.84508990318119
-32.039283,0.0,68.83356385431074
-31.498118,0.0,68.82203780544029
-34.578368,0.0,68.81051175656984
-32.364617,0.0,68.7989857076994
-31.353514,0.0,68.78745965882895
-33.718330,0.0,68.7759336099585
-34.045451,0.0,68.76440756108806
-32.054987,0.0,68.75288151221761
-33.903479,0.0,68.74135546334716
-34.753093,0.0,68.72982941447671
-32.653857,0.0,68.71830336560626
-34.801291,0.0,68.70677731673582
-36.124401,0.0,68.69525126786537
-28.242798,0.0,68.68372521899492
-22.339389,0.0,68.67219917012449
-26.893006,0.0,68.66067312125404
-32.414867,0.0,68.64914707238358
-25.252146,0.0,68.63762102351313
-26.435822,0.0,68.62609497464268
-33.531388,0.0,68.61456892577225
-33.006469,0.0,68.6030428769018
-29.850036,0.0,68.59151682803135
-30.577694,0.0,68.57999077916091
-32.394732,0.0,68.56846473029046
-28.443607,0.0,68.55693868142001
-21.794539,0.0,68.54541263254956
-21.502983,0.0,68.5338865836791
-22.021697,0.0,68.52236053480867
-21.270883,0.0,68.51083448593822
-22.434405,0.0,68.49930843706777
-25.174457,0.0,68.48778238819733
-25.203385,0.0,68.47625633932688
-29.128947,0.0,68.46473029045643
-29.776233,0.0,68.45320424158598
-29.739884,0.0,68.44167819271553
-32.648413,0.0,68.43015214384509
-32.718216,0.0,68.41862609497464
-33.174053,0.0,68.40710004610419
-35.912100,0.0,68.39557399723375
-35.888597,0.0,68.3840479483633
-24.040662,0.0,68.37252189949285
-28.824833,0.0,68.3609958506224
-35.716435,0.0,68.34946980175195
-31.274918,0.0,68.33794375288151
-23.422178,0.0,68.32641770401106
-25.918238,0.0,68.31489165514061
-31.129253,0.0,68.30336560627018
-21.767929,0.0,68.29183955739973
-19.390273,0.0,68.28031350852928
-18.810060,0.0,68.26878745965882
-23.432867,0.0,68.25726141078837
-25.173108,0.0,68.24573536191794
-25.046633,0.0,68.23420931304749
-30.244972,0.0,68.22268326417704
-30.075343,0.0,68.2111572153066
-31.899221,0.0,68.19963116643615
-31.164090,0.0,68.1881051175657
-30.171537,0.0,68.17657906869525
-35.591562,0.0,68.1650530198248
-27.442913,0.0,68.15352697095436
-19.434475,0.0,68.14200092208391
-21.430532,0.0,68.13047487321346
-20.822950,0.0,68.11894882434302
-22.828740,0.0,68.10742277547257
-24.430671,0.0,68.09589672660212
-34.018667,0.0,68.08437067773167
-22.849569,0.0,68.07284462886122
-24.012087,0.0,68.06131857999078
-24.250147,0.0,68.04979253112033
-22.855311,0.0,68.03826648224988
-24.575200,0.0,68.02674043337943
-28.809141,0.0,68.015214384509
-26.709634,0.0,68.00368833563854
-25.344127,0.0,67.99216228676809
-34.621734,0.0,67.98063623789764
-29.048719,0.0,67.96911018902719
-29.021813,0.0,67.95758414015675
-28.656120,0.0,67.9460580912863
-21.752424,0.0,67.93453204241587
-19.769796,0.0,67.92300599354542
-21.152825,0.0,67.91147994467497
-21.907240,0.0,67.89995389580452
-26.105657,0.0,67.88842784693406
-32.877480,0.0,67.87690179806361
-34.228781,0.0,67.86537574919318
-34.705442,0.0,67.85384970032273
-35.653864,0.0,67.84232365145229
-35.085405,0.0,67.83079760258184
-34.606934,0.0,67.81927155371139
-33.581058,0.0,67.80774550484094
-33.715761,0.0,67.79621945597049
-33.638929,0.0,67.78469340710004
-36.207862,0.0,67.7731673582296
-35.244429,0.0,67.76164130935915
-34.895223,0.0,67.75011526048871
-33.287421,0.0,67.73858921161826
-35.117931,0.0,67.72706316274781
-34.950716,0.0,67.71553711387736
-34.038920,0.0,67.70401106500691
-32.135566,0.0,67.69248501613646
-22.966980,0.0,67.68095896726602
-26.952491,0.0,67.66943291839557
-31.753161,0.0,67.65790686952514
-23.086355,0.0,67.64638082065468
-26.091770,0.0,67.63485477178423
-32.570627,0.0,67.62332872291378
-33.607211,0.0,67.61180267404333
-33.408340,0.0,67.60027662517288
-33.017994,0.0,67.58875057630244
-29.988807,0.0,67.577224527432
-18.800259,0.0,67.56569847856156
-17.631332,0.0,67.5541724296911
-18.640207,0.0,67.54264638082066
-20.919440,0.0,67.5311203319502
-24.647885,0.0,67.51959428307975
-30.338477,0.0,67.5080682342093
-29.397388,0.0,67.49654218533885
-19.813542,0.0,67.48501613646842
-20.657365,0.0,67.47349008759797
-33.092826,0.0,67.46196403872753
-32.907104,0.0,67.45043798985708
-25.638321,0.0,67.43891194098663
-26.253449,0.0,67.42738589211618
-30.000956,0.0,67.41585984324573
-32.589964,0.0,67.40433379437528
-34.049783,0.0,67.39280774550484
-28.052219,0.0,67.38128169663439
-29.874796,0.0,67.36975564776395
-20.532512,0.0,67.3582295988935
-21.644217,0.0,67.34670355002305
-22.747310,0.0,67.3351775011526
-23.272027,0.0,67.32365145228215
-24.984974,0.0,67.3121254034117
-28.663662,0.0,67.30059935454126
-32.169677,0.0,67.28907330567081
-28.565161,0.0,67.27754725680037
-25.275184,0.0,67.26602120792992
-27.093143,0.0,67.25449515905947
-33.791018,0.0,67.24296911018902
-35.819114,0.0,67.23144306131857
-34.303136,0.0,67.21991701244812
-36.124464,0.0,67.20839096357768
-35.129699,0.0,67.19686491470723
-36.913470,0.0,67.1853388658368
-35.151924,0.0,67.17381281696635
-33.482631,0.0,67.1622867680959
-35.224694,0.0,67.15076071922545
-35.531645,0.0,67.139234670355
-37.001170,0.0,67.12770862148454
-25.887173,0.0,67.11618257261411
-22.715730,0.0,67.10465652374366
-19.704023,0.0,67.09313047487322
-24.153056,0.0,67.08160442600277
-26.366486,0.0,67.07007837713232
-28.857632,0.0,67.05855232826187
-30.378289,0.0,67.04702627939142
-30.385645,0.0,67.03550023052097
-30.057090,0.0,67.02397418165053
-22.295723,0.0,67.01244813278008
-20.331695,0.0,67.00092208390964
-23.127627,0.0,66.98939603503919
-20.618226,0.0,66.97786998616874
-21.945265,0.0,66.96634393729829
-27.970434,0.0,66.95481788842784
-25.703260,0.0,66.94329183955739
-23.026732,0.0,66.93176579068695
-33.879292,0.0,66.9202397418165
-33.630530,0.0,66.90871369294607
-33.878147,0.0,66.89718764407561
-32.953868,0.0,66.88566159520516
-22.136574,0.0,66.87413554633471
-21.014339,0.0,66.86260949746426
-28.874515,0.0,66.85108344859381
-35.847481,0.0,66.83955739972338
-32.824804,0.0,66.82803135085292
-20.162380,0.0,66.81650530198249
-22.127636,0.0,66.80497925311204
-23.294523,0.0,66.79345320424159
-27.170141,0.0,66.78192715537114
-33.234760,0.0,66.77040110650069
-34.932421,0.0,66.75887505763023
-29.086915,0.0,66.7473490087598
-26.055850,0.0,66.73582295988935
-25.483254,0.0,66.72429691101891
-25.682619,0.0,66.71277086214846
-33.252729,0.0,66.70124481327801
-30.027317,0.0,66.68971876440756
-29.739038,0.0,66.67819271553711
-32.171316,0.0,66.66666666666666
-24.135397,0.0,66.65514061779622
-19.046871,0.0,66.64361456892577
-19.711825,0.0,66.63208852005533
-24.535827,0.0,66.62056247118488
-33.472477,0.0,66.60903642231443
-29.184305,0.0,66.59751037344398
-35.986232,0.0,66.58598432457353
-37.159807,0.0,66.57445827570308
-35.201978,0.0,66.56293222683264
-33.845200,0.0,66.55140617796219
-34.496736,0.0,66.53988012909174
-33.751574,0.0,66.5283540802213
-34.603552,0.0,66.51682803135085
-32.742276,0.0,66.5053019824804
-33.125037,0.0,66.49377593360995
-35.725582,0.0,66.4822498847395
-34.352885,0.0,66.47072383586905
-35.094046,0.0,66.45919778699862
-32.550161,0.0,66.44767173812816
-25.283750,0.0,66.43614568925773
-24.037460,0.0,66.42461964038728
-29.524286,0.0,66.41309359151683
-29.666635,0.0,66.40156754264638
-23.077449,0.0,66.39004149377593
-22.776308,0.0,66.37851544490547
-22.373723,0.0,66.36698939603504
-21.148793,0.0,66.35546334716459
-21.631485,0.0,66.34393729829415
-23.084678,0.0,66.3324112494237
-22.585459,0.0,66.32088520055325
-30.247434,0.0,66.3093591516828
-33.358212,0.0,66.29783310281235
-31.069061,0.0,66.2863070539419
-29.480843,0.0,66.27478100507146
-19.202658,0.0,66.26325495620101
-17.546879,0.0,66.25172890733057
-30.401392,0.0,66.24020285846012
-33.424147,0.0,66.22867680958967
-19.945919,0.0,66.21715076071922
-22.379232,0.0,66.20562471184877
-33.504040,0.0,66.19409866297832
-33.272200,0.0,66.18257261410788
-34.230452,0.0,66.17104656523743
-23.869085,0.0,66.159520516367
-19.569279,0.0,66.14799446749655
-20.769279,0.0,66.1364684186261
-32.848369,0.0,66.12494236975564
-34.728053,0.0,66.1134163208852
-31.918391,0.0,66.10189027201474
-26.003964,0.0,66.0903642231443
-23.357134,0.0,66.07883817427386
-23.774765,0.0,66.06731212540342
-28.463072,0.0,66.05578607653297
-29.682918,0.0,66.04426002766252
-32.810635,0.0,66.03273397879207
-28.652979,0.0,66.02120792992162
-33.253221,0.0,66.00968188105116
-31.016421,0.0,65.99815583218073
-33.547122,0.0,65.98662978331028
-34.930833,0.0,65.97510373443984
-33.007097,0.0,65.96357768556939
-31.367262,0.0,65.95205163669894
-28.627778,0.0,65.94052558782849
-28.941604,0.0,65.92899953895804
-26.935587,0.0,65.91747349008759
-26.220937,0.0,65.90594744121715
-25.221553,0.0,65.8944213923467
-24.927300,0.0,65.88289534347626
-26.540750,0.0,65.87136929460581
-30.019155,0.0,65.85984324573536
-32.077925,0.0,65.84831719686491
-29.524489,0.0,65.83679114799446
-31.428501,0.0,65.82526509912401
-30.942190,0.0,65.81373905025357
-30.086040,0.0,65.80221300138312
-32.632861,0.0,65.79068695251269
-30.492229,0.0,65.77916090364224
-30.835743,0.0,65.76763485477179
-31.111829,0.0,65.75610880590133
-31.724584,0.0,65.74458275703088
-31.041950,0.0,65.73305670816043
-31.010968,0.0,65.72153065929
-31.318954,0.0,65.71000461041955
-30.825640,0.0,65.69847856154911
-33.493258,0.0,65.68695251267866
-29.328733,0.0,65.67542646380821
-20.759293,0.0,65.66390041493776
-22.633241,0.0,65.6523743660673
-23.188458,0.0,65.64084831719686
-28.303282,0.0,65.62932226832642
-30.411273,0.0,65.61779621945597
-30.725207,0.0,65.60627017058553
-21.830872,0.0,65.59474412171508
-21.434341,0.0,65.58321807284463
-22.323636,0.0,65.57169202397418
-23.986785,0.0,65.56016597510373
-25.257405,0.0,65.54863992623328
-29.300007,0.0,65.53711387736283
-29.825195,0.0,65.52558782849239
-29.755510,0.0,65.51406177962194
-21.420308,0.0,65.5025357307515
-21.715111,0.0,65.49100968188105
-26.089374,0.0,65.4794836330106
-28.159478,0.0,65.46795758414015
-32.007957,0.0,65.4564315352697
-31.451104,0.0,65.44490548639925
-24.096552,0.0,65.43337943752881
-23.591246,0.0,65.42185338865836
-23.606202,0.0,65.41032733978793
-24.624787,0.0,65.39880129091748
-25.099031,0.0,65.38727524204702
-30.941397,0.0,65.37574919317657
-32.745704,0.0,65.36422314430612
-32.089979,0.0,65.35269709543567
-33.298421,0.0,65.34117104656524
-32.063589,0.0,65.32964499769479
-32.005995,0.0,65.31811894882435
-32.012963,0.0,65.3065928999539
-32.140930,0.0,65.29506685108345
-34.439470,0.0,65.283540802213
-32.095197,0.0,65.27201475334255
-33.450711,0.0,65.2604887044721
-32.295105,0.0,65.24896265560166
-21.241863,0.0,65.23743660673121
-18.343686,0.0,65.22591055786077
-22.922082,0.0,65.21438450899032
-25.025449,0.0,65.20285846011987
-19.404953,0.0,65.19133241124942
-18.556409,0.0,65.17980636237897
-20.463620,0.0,65.16828031350852
-22.128209,0.0,65.15675426463808
-23.685180,0.0,65.14522821576763
-23.621300,0.0,65.1337021668972
-20.934962,0.0,65.12217611802674
-32.874414,0.0,65.11065006915629
-33.556234,0.0,65.09912402028584
-24.892848,0.0,65.08759797141539
-25.981272,0.0,65.07607192254494
-30.336770,0.0,65.0645458736745
-27.050341,0.0,65.05301982480405
-34.838613,0.0,65.04149377593362
-29.007056,0.0,65.02996772706317
-22.775742,0.0,65.01844167819272
-23.515867,0.0,65.00691562932226
-29.127526,0.0,64.99538958045181
-32.169997,0.0,64.98386353158136
-31.007441,0.0,64.97233748271093
-28.516527,0.0,64.96081143384048
-29.145700,0.0,64.94928538497004
-32.321428,0.0,64.93775933609959
-29.564604,0.0,64.92623328722914
-17.803648,0.0,64.91470723835869
-19.603808,0.0,64.90318118948824
-25.057277,0.0,64.89165514061779
-19.868023,0.0,64.88012909174735
-22.908310,0.0,64.8686030428769
-25.003247,0.0,64.85707699400646
-29.181134,0.0,64.84555094513601
-33.350809,0.0,64.83402489626556
-33.184264,0.0,64.82249884739511
-36.020006,0.0,64.81097279852466
-34.134712,0.0,64.79944674965421
-32.386750,0.0,64.78792070078377
-32.378290,0.0,64.77639465191332
-32.640033,0.0,64.76486860304288
-34.219551,0.0,64.75334255417243
-34.460782,0.0,64.74181650530198
-34.864636,0.0,64.73029045643153
-32.677820,0.0,64.71876440756108
-28.430658,0.0,64.70723835869063
-19.368033,0.0,64.6957123098202
-16.734063,0.0,64.68418626094974
-20.966035,0.0,64.67266021207931
-30.377505,0.0,64.66113416320886
-30.840107,0.0,64.6496081143384
-28.510764,0.0,64.63808206546796
-27.702680,0.0,64.6265560165975
-26.090243,0.0,64.61502996772705
-26.903497,0.0,64.60350391885662
-34.934733,0.0,64.59197786998617
-32.819938,0.0,64.58045182111572
-32.610853,0.0,64.56892577224528
-26.479320,0.0,64.55739972337483
-21.170510,0.0,64.54587367450438
-20.476623,0.0,64.53434762563393
-22.227381,0.0,64.52282157676348
-23.708334,0.0,64.51129552789303
-23.913731,0.0,64.49976947902259
-23.586354,0.0,64.48824343015214
-26.734764,0.0,64.4767173812817
-23.023751,0.0,64.46519133241125
-22.975716,0.0,64.4536652835408
-28.377615,0.0,64.44213923467035
-26.644456,0.0,64.4306131857999
-23.339731,0.0,64.41908713692945
-25.543481,0.0,64.40756108805901
-25.574239,0.0,64.39603503918856
-30.670165,0.0,64.38450899031812
-29.423447,0.0,64.37298294144767
-35.213672,0.0,64.36145689257722
-30.071412,0.0,64.34993084370677
-21.805773,0.0,64.33840479483632
-21.542792,0.0,64.32687874596587
-22.520455,0.0,64.31535269709543
-24.017598,0.0,64.30382664822498
-24.429919,0.0,64.29230059935455
-26.021376,0.0,64.2807745504841
-29.985086,0.0,64.26924850161365
-31.703530,0.0,64.2577224527432
-29.847916,0.0,64.24619640387274
-29.795798,0.0,64.2346703550023
-30.377844,0.0,64.22314430613186
-23.121524,0.0,64.2116182572614
-20.001325,0.0,64.20009220839097
-21.092921,0.0,64.18856615952052
-21.260838,0.0,64.17704011065007
-26.358548,0.0,64.16551406177962
-31.356239,0.0,64.15398801290917
-31.989319,0.0,64.14246196403872
-33.352382,0.0,64.13093591516828
-33.210245,0.0,64.11940986629783
-30.616425,0.0,64.10788381742739
-30.714094,0.0,64.09635776855694
-30.379460,0.0,64.08483171968649
-31.450166,0.0,64.07330567081604
-32.529235,0.0,64.06177962194559
-32.769732,0.0,64.05025357307514
-33.230020,0.0,64.0387275242047
-33.033558,0.0,64.02720147533425
-34.989087,0.0,64.01567542646382
-33.927761,0.0,64.00414937759336
-33.650510,0.0,63.992623328722914
-31.730350,0.0,63.98109727985246
-33.431284,0.0,63.96957123098202
-32.897002,0.0,63.95804518211157
-30.737367,0.0,63.946519133241125
-31.601932,0.0,63.934993084370674
-31.405205,0.0,63.92346703550023
-31.324202,0.0,63.91194098662978
-31.320979,0.0,63.90041493775934
-32.393383,0.0,63.888888888888886
-31.987904,0.0,63.87736284001844
-30.468986,0.0,63.86583679114799
-32.257638,0.0,63.85431074227755
-30.533678,0.0,63.8427846934071
-30.541397,0.0,63.83125864453665
-30.861155,0.0,63.8197325956662
-31.433485,0.0,63.80820654679576
-31.291318,0.0,63.79668049792531
-31.295575,0.0,63.785154449054865
-31.479679,0.0,63.773628400184414
-31.261575,0.0,63.76210235131397
-33.167132,0.0,63.75057630244352
-31.611569,0.0,63.739050253573076
-32.052707,0.0,63.727524204702625
-32.361432,0.0,63.71599815583218
-32.507461,0.0,63.70447210696173
-30.872881,0.0,63.69294605809129
-31.388885,0.0,63.68142000922084
-32.267067,0.0,63.66989396035039
-31.409043,0.0,63.65836791147994
-31.570155,0.0,63.6468418626095
-30.361213,0.0,63.63531581373905
-32.211954,0.0,63.623789764868604
-31.397666,0.0,63.612263715998154
-31.123430,0.0,63.6007376671277
-31.666777,0.0,63.58921161825726
-31.314208,0.0,63.57768556938681
-33.137879,0.0,63.566159520516365
-32.364952,0.0,63.554633471645914
-32.273171,0.0,63.54310742277547
-32.226242,0.0,63.53158137390502
-31.588907,0.0,63.520055325034576
-31.525925,0.0,63.508529276164126
-30.090298,0.0,63.49700322729368
-32.547310,0.0,63.48547717842323
-29.684489,0.0,63.47395112955279
-25.457441,0.0,63.46242508068234
-30.165443,0.0,63.45089903181189
-27.812021,0.0,63.43937298294144
-26.997392,0.0,63.427846934071
-21.750313,0.0,63.41632088520055
-19.482318,0.0,63.404794836330105
-20.154889,0.0,63.393268787459654
-21.102199,0.0,63.38174273858921
-22.445277,0.0,63.37021668971876
-27.179956,0.0,63.358690640848316
-23.315188,0.0,63.347164591977865
-21.577019,0.0,63.33563854310742
-21.654545,0.0,63.32411249423697
-20.991187,0.0,63.31258644536653
-28.208538,0.0,63.30106039649608
-22.825656,0.0,63.28953434762563
-28.176743,0.0,63.27800829875518
-30.159324,0.0,63.26648224988474
-24.783549,0.0,63.25495620101429
-21.814185,0.0,63.243430152143844
-22.375011,0.0,63.23190410327339
-25.526987,0.0,63.22037805440295
-23.195165,0.0,63.2088520055325
-23.401511,0.0,63.197325956662056
-28.243986,0.0,63.185799907791605
-30.307523,0.0,63.17427385892116
-24.017423,0.0,63.16274781005071
-25.303676,0.0,63.15122176118027
-21.634399,0.0,63.139695712309816
-22.435795,0.0,63.12816966343937
-22.094524,0.0,63.11664361456892
-21.344229,0.0,63.10511756569848
-22.797789,0.0,63.09359151682803
-23.303793,0.0,63.082065467957584
-32.220101,0.0,63.07053941908713
-32.741087,0.0,63.05901337021669
-28.664986,0.0,63.04748732134624
-28.785667,0.0,63.035961272475795
